num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/sample,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/weights_seq_no,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/weights_seq_no,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss,learners/default_policy/mean_kl_loss,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_step_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_min,evaluation/env_runners/sample,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch
1,55000,False,11,cd202_00000,2025-08-17_14-38-23,1755441503,9.332164525985718,115.5618634223938,422150,intrinsic-attention2,10.156.0.3,115.5618634223938,11,5.371983174028724,1.9244121053105403e-05,5.371708849709222,4.979846721910205,0.38980989517980136,0.00141154886277055,0.10190287394056213,100.0,6.22569876934676e-05,58.39957283728932,0.00011573495354149103,25.5,58.39957283728932,550,100,1.11,5000,-22.5,0.0003248980065109208,4.97431931932969,55000,50,10.0,100,954.7173315877856,1,0,0,0,0,0,79.4076923076923,86.26923076923079,5000,1.11,0.00014829525869147964,55000,55000,0.00044600061604437046,5000,1.11,22337,20254,5000.0,0,2277550,5050.0,222794,207050,1062465.2286218852,103988.24983406883,103962.90682109192,0.19726013,11.0,22337,0.6504567,0.00015899787831585854,20254,0.43217933,0.0012204044,-0.045088615,0.1426853,1.0,494.0,0.000631317558363,222794,27.737755,0.25283855,0.0034828119666,104009.70068335105,5.826964400094272e-05,0.00010684925448638745,21.5,550,100,0.0015231835093063343,100.0,58.39957283728932,2.3,5000,58.39957283728932,-18.5,5.3468164872275565,60000,100,11.0,0.0775366314992425,50,0.1928671141268375,0.00041194351712195817,5000,0.0001354017062109183,5000,2.3,55000,55000,2.3,9.646772753271412e-06,3.857188009762964e-05,7.442363029063606e-06,5.094734455801492e-06,2.338311586365585e-05,2.0035303148962642e-05,0.00019781907194283427,3.519338093963156e-05,5.825878837328363e-05,2.1738316481690257e-06,4.3174414285567105e-05,0.005753454962400598,0.0008098255855832207,0.0001749586782060999,3.124491501407002e-05,0.017784631294305596,1.1042498027470665e-05,0.08948846968225856,0.07840891622438678,2.0273774082378406e-06,3.933114972266224e-05,3.220938721336226e-05,0.00018466115927179576,5.4915331822807274e-05,1.8660027462524775e-05,4.36319144168282e-06,2.095346647601915e-05,7.066878050687134e-06,3.6006039593866584e-05,8.928860215073421e-06
1,60000,False,12,cd202_00000,2025-08-17_14-38-34,1755441514,11.047986030578613,126.60984945297241,422150,intrinsic-attention2,10.156.0.3,126.60984945297241,12,5.375152075648392,1.918899986374175e-05,5.3748765110520855,4.982785154151099,0.390038318218114,0.0014109135542024042,0.10154730443056906,100.0,6.399029570437237e-05,58.39957283728932,0.00011661138992720036,21.5,58.39957283728932,600,100,0.57,5000,-22.5,0.0003248980065109208,4.977252290286427,60000,50,11.0,100,946.0345097221913,1,0,0,0,0,0,77.94375,86.2,5000,0.57,0.0001539735580448161,60000,60000,0.0004598401666837681,5000,0.57,22337,20254,5000.0,0,2484600,5050.0,243048,207050,1059003.7882606168,103647.15267383077,103622.86423904619,0.18260239,12.0,22337,0.6516842,7.949893915792927e-05,20254,0.41739365,0.0029264789,0.017767077,0.27883697,1.0,494.0,0.000631317558363,243048,25.637665,0.3054199,0.0034828119666,103667.28159245328,7.015969182777015e-05,0.0001409487468804707,21.5,600,100,0.0015098266342118021,100.0,58.39957283728932,1.9,5000,58.39957283728932,-22.5,5.346754166935256,65000,100,12.0,0.08857165090943454,50,0.19292761188560514,0.0005249543766003572,5000,0.00017563623428225862,5000,1.9,60000,60000,1.9,1.0198741351356724e-05,3.955773465267071e-05,7.555678012550272e-06,5.154147518950857e-06,2.3936478956511488e-05,2.0348186652620713e-05,0.00020198302191807584,3.681938792420338e-05,5.964438634872094e-05,2.3230375845636187e-06,4.4200821137058445e-05,0.005774729212802901,0.0008090861797073256,0.0001750616014553516,3.127828587200791e-05,0.017762533151289932,1.102165303663111e-05,0.08955819131538019,0.07840078846221081,2.7226211714919324e-06,5.156098608460757e-05,3.938529849628779e-05,0.0002270140754536607,6.949679265942348e-05,2.4205647628049322e-05,6.0287218124134295e-06,2.7248456133127573e-05,9.328234953444104e-06,4.334962231904026e-05,1.0987912097435963e-05
1,65000,False,13,cd202_00000,2025-08-17_14-38-44,1755441524,10.108996152877808,136.71884560585022,422150,intrinsic-attention2,10.156.0.3,136.71884560585022,13,5.379212351181951,1.9105199890709963e-05,5.378935995191648,4.983904241019495,0.39297775634591914,0.001410969978647685,0.100926089710847,100.0,6.542245358018913e-05,58.39957283728932,0.00012143052498903528,17.5,58.39957283728932,650,100,0.4,5000,-18.5,0.0003248980065109208,4.978366103873492,65000,50,12.0,100,936.9806727865135,1,0,0,0,0,0,75.90714285714286,85.57142857142857,5000,0.4,0.00015938494000881237,65000,65000,0.00047758028011282564,5000,0.4,22337,20254,5000.0,0,2691650,5050.0,263302,207050,1057030.3500410486,103452.21997704844,103428.78160014503,0.5592457,13.0,22337,0.6575395,3.9749469578964636e-05,20254,0.42356256,0.00087743066,0.008614404,0.15994179,1.0,494.0,0.000631317558363,263302,29.425058,0.30053136,0.0034828119666,103471.12759501039,6.836257812333205e-05,0.00013135268260652575,21.5,650,100,0.001496619607823377,100.0,58.39957283728932,1.5,5000,58.39957283728932,-22.5,5.3363601265859355,70000,100,13.0,0.09408049972946174,50,0.19579941360669664,0.0005041499821928184,5000,0.00016757080779476673,5000,1.5,65000,65000,1.5,1.0271021404940502e-05,4.0821087385437815e-05,7.721862864376444e-06,5.346096967181449e-06,2.47515107302771e-05,2.0848950014732335e-05,0.00021096336760731454,3.7342588520755495e-05,6.187711423272487e-05,2.402416183765071e-06,4.556375437439589e-05,0.005800856510729493,0.0008093029379201254,0.00017526710539957505,3.1271602986673985e-05,0.017759253299822336,1.0991466510293029e-05,0.08965925596231465,0.08114753486755687,2.6425181674310246e-06,4.8324867194570636e-05,3.8231146771752325e-05,0.00022235720358268157,6.488788406117361e-05,2.2158284715436168e-05,5.544837420358917e-06,2.5929866391177217e-05,8.722901820251771e-06,4.231826979046918e-05,1.0582084255449351e-05
1,70000,False,14,cd202_00000,2025-08-17_14-38-54,1755441534,9.573229789733887,146.2920753955841,422150,intrinsic-attention2,10.156.0.3,146.2920753955841,14,5.372356987770056,1.9043497828999684e-05,5.372080021229709,4.978186419729304,0.3918432175024511,0.001407867948825082,0.09250639956109807,100.0,5.2196895043807766e-05,58.39957283728932,8.949623391361177e-05,21.5,58.39957283728932,700,100,2.15,5000,-18.5,0.0003248980065109208,4.972665537374723,70000,50,13.0,100,927.7897504565142,1,0,0,0,0,0,74.87857142857142,84.77142857142859,5000,2.15,0.00011794424502838648,70000,70000,0.0003628850389143791,5000,2.15,22337,20254,5000.0,0,2898700,5050.0,283556,207050,1069093.6882666652,104630.3098676942,104607.76490625998,0.37202632,14.0,22337,0.6082573,1.9874734789482318e-05,20254,0.40346012,0.0023163504,0.053225733,0.40864468,1.0,494.0,0.000631317558363,283556,24.893625,0.33135116,0.0034828119666,104647.89772485009,6.51544678631754e-05,0.0001206527611002944,21.5,700,100,0.0014835883317462196,100.0,58.39957283728932,2.3,5000,58.39957283728932,-22.5,5.331624753390087,75000,100,14.0,0.08935662071889965,50,0.1950626418206252,0.0004726256697627816,5000,0.00015666299594578582,5000,2.3,70000,70000,2.3,8.185550357313766e-06,3.231286390012854e-05,5.782862861430214e-06,3.7744528709298575e-06,1.889102605322009e-05,1.576328958079036e-05,0.00016388841391327106,2.989176395071405e-05,4.685260312690981e-05,1.7141405583985571e-06,3.4861117203349325e-05,0.005794247035629378,0.0008046498085696763,0.00017519232430453466,3.119676696952621e-05,0.017694107416842797,1.0941351922187007e-05,0.08936864635261965,0.08077877673887524,2.3774312636227627e-06,4.451130312583033e-05,3.6033364471956825e-05,0.00020952380175646637,6.127281242921345e-05,2.1395993303768543e-05,5.182658042988702e-06,2.4513174604533428e-05,7.92279831645156e-06,3.9741190325680764e-05,1.0063903394667133e-05
1,75000,False,15,cd202_00000,2025-08-17_14-39-01,1755441541,7.773117542266846,154.06519293785095,422150,intrinsic-attention2,10.156.0.3,154.06519293785095,15,5.357648601842315,1.8957872874622847e-05,5.35737140245746,4.9645811308719345,0.39074422746745235,0.0014040836893993954,0.07817280800052685,100.0,5.1591224956644134e-05,58.39957283728932,8.885416604016149e-05,23.5,58.39957283728932,750,100,2.7,5000,-18.5,0.0003248980065109208,4.959066723500959,75000,50,14.0,100,918.5963636242244,1,0,0,0,0,0,65.11818181818182,83.89999999999999,5000,2.7,0.00011632354806617756,75000,75000,0.00035355108707954043,5000,2.7,22337,20254,5000.0,0,3105750,5050.0,303810,207050,1081507.856166878,105842.0592468819,105820.60367643737,0.1984666,15.0,22337,0.6198292,9.937367394741159e-06,20254,0.41189,0.0014979183,0.036336698,0.55826896,1.0,494.0,0.000631317558363,303810,21.272884,0.32027718,0.0034828119666,105857.91990615605,6.828463525875166e-05,0.00013241632808488164,21.5,750,100,0.001470580328470431,100.0,58.39957283728932,2.1,5000,58.39957283728932,-22.5,5.316864769846217,80000,100,15.0,0.0849741867800185,50,0.1943496371824382,0.0005049681940505765,5000,0.00016800915791562128,5000,2.1,75000,75000,2.1,7.925593794518056e-06,3.129908897404456e-05,6.000185990201456e-06,3.744361025324915e-06,1.848136389189379e-05,1.5364555256291626e-05,0.0001592204967675035,2.8859617468918023e-05,4.5365630663126665e-05,1.6651930307258948e-06,3.398648812281114e-05,0.005800875425249895,0.0008014657804251244,0.00017501704097707294,3.112015935738981e-05,0.01763320172258032,1.0911588456486755e-05,0.08904208934905314,0.08045091699155422,2.5830993075863027e-06,4.7873325107925146e-05,3.767639093912237e-05,0.00022510194155769519,6.537382718455665e-05,2.231893885908916e-05,5.640869254457157e-06,2.6010259903322696e-05,8.848915059517694e-06,4.259541855077185e-05,1.056124582636067e-05
1,80000,False,16,cd202_00000,2025-08-17_14-39-09,1755441549,7.700660705566406,161.76585364341736,422150,intrinsic-attention2,10.156.0.3,161.76585364341736,16,5.344744338053951,1.8876014116277995e-05,5.3444670115228545,4.950575033443297,0.39185027268284645,0.001400323252525239,0.0699701686797198,100.0,4.8630602029695275e-05,58.39957283728932,8.18436405683432e-05,23.5,58.39957283728932,800,100,-0.19,5000,-21.5,0.0003248980065109208,4.945075704545844,80000,50,15.0,100,909.6179001896862,1,0,0,0,0,0,61.01818181818182,82.53636363636363,5000,-0.19,0.00010927052911415611,80000,80000,0.0003352109827346432,5000,-0.19,22337,20254,5000.0,0,3312800,5050.0,324064,207050,1093932.0293691354,107056.6471488875,107036.20449900479,0.09273203,16.0,22337,0.64299107,4.9686836973705795e-06,20254,0.41264138,0.00089003006,0.05743593,0.45597494,1.0,494.0,0.000631317558363,324064,22.482494,0.3418176,0.0034828119666,107071.0058228315,5.07238656639305e-05,8.626644378645893e-05,21.5,800,100,0.001457452985109348,100.0,58.39957283728932,2.3,5000,58.39957283728932,-22.5,5.299880304027698,85000,100,16.0,0.07289525703134131,50,0.19583777711069728,0.0003477194735809202,5000,0.00011499200376209315,5000,2.3,80000,80000,2.3,7.5614116645624385e-06,2.9698411080682802e-05,5.314344558634711e-06,3.5918038579609495e-06,1.7451514889131768e-05,1.4597187798440132e-05,0.00015029788634909669,2.766611871999717e-05,4.248873686991911e-05,1.5872157522902504e-06,3.2581965650991005e-05,0.005790035141043413,0.0007981487525408473,0.00017494605055354254,3.104720783173913e-05,0.017565581605311208,1.086521257235238e-05,0.0887543563355811,0.08230970161159447,1.71284270894337e-06,3.2855722331924116e-05,2.76747278949949e-05,0.0001573385310072298,4.4364413587339267e-05,1.535126133816474e-05,3.686903957787589e-06,1.847806633888519e-05,5.876440911193383e-06,3.085440262440976e-05,7.832015055778853e-06
1,85000,False,17,cd202_00000,2025-08-17_14-39-16,1755441556,7.215494155883789,168.98134779930115,422150,intrinsic-attention2,10.156.0.3,168.98134779930115,17,5.32907253958341,1.8806473887564114e-05,5.328794576567708,4.936092791998872,0.3906646928160318,0.0013963666800269876,0.06882100597926183,100.0,4.880380032415884e-05,58.39957283728932,8.189614531193762e-05,19.5,58.39957283728932,850,100,-0.06,5000,-21.5,0.0003248980065109208,4.930607501430408,85000,50,16.0,100,900.8727224433055,1,0,0,0,0,0,58.5,81.72,5000,-0.06,0.00011044134315936217,85000,85000,0.00032994076699660965,5000,-0.06,22337,20254,5000.0,0,3519850,5050.0,344318,207050,1106173.555937379,108252.07523039685,108232.68878056614,0.07680141,17.0,22337,0.632475,2.4843418486852897e-06,20254,0.42035973,0.00044228463,0.00076864153,0.20926774,1.0,494.0,0.000631317558363,344318,32.313038,0.29054812,0.0034828119666,108264.98494134232,4.6221583797082545e-05,7.582824449818196e-05,21.5,850,100,0.00144448501522122,100.0,58.39957283728932,3.7,5000,58.39957283728932,-16.5,5.281119044177378,90000,100,17.0,0.06867620221048128,50,0.19504447768961297,0.0003173735892848153,5000,0.00010655621198624255,5000,3.7,85000,85000,3.7,7.621780687549006e-06,3.0010909725793136e-05,5.346074576576873e-06,3.5446061337301903e-06,1.792797222618176e-05,1.428251300389217e-05,0.00014902296429137723,2.7104782163265468e-05,4.2006726167925e-05,1.6051176122229906e-06,3.1774713498720255e-05,0.005780635739557324,0.0007933461148899687,0.00017486633006131967,3.096064578200232e-05,0.01750215390923678,1.0817710504801498e-05,0.08842855760227253,0.08192083809546044,1.6142265041850887e-06,3.0838894756423174e-05,2.5763165894430345e-05,0.00014101971508953304,3.9738597818845355e-05,1.4167771586332458e-05,3.3782610194076453e-06,1.730786703132126e-05,5.303371105459434e-06,2.775928919239145e-05,7.28919839243574e-06
1,90000,False,18,cd202_00000,2025-08-17_14-39-26,1755441566,9.884493827819824,178.86584162712097,422150,intrinsic-attention2,10.156.0.3,178.86584162712097,18,5.328711595007698,1.873644919185065e-05,5.328432707402009,4.935544607628817,0.3908513786478201,0.0013952527832183075,0.08158917381981155,100.0,6.366066582047415e-05,58.39957283728932,0.00011712199410346031,22.5,58.39957283728932,900,100,1.09,5000,-19.5,0.0003248980065109208,4.930056722146183,90000,50,17.0,100,892.1795408759816,1,0,0,0,0,0,56.1,81.27142857142856,5000,1.09,0.00015681198138092122,90000,90000,0.00046023499611026677,5000,1.09,22337,20254,5000.0,0,3726900,5050.0,364572,207050,1102567.4060358468,107897.42195480307,107878.77972168272,0.284949,18.0,22337,0.6243554,1.2421709243426449e-06,20254,0.40888834,0.0008045506,0.0010124824,0.6032841,1.0,494.0,0.000631317558363,364572,23.903086,0.2828522,0.0034828119666,107910.26103555317,4.752166475245282e-05,7.881174530854923e-05,21.5,900,100,0.0014318783149793349,100.0,58.39957283728932,2.5,5000,58.39957283728932,-22.5,5.274068949015636,95000,100,18.0,0.0779730190198461,50,0.19506783843267278,0.00032773492370549094,5000,0.00011023845788562872,5000,2.5,90000,90000,2.5,9.990952525164808e-06,3.986640513090936e-05,7.428662021485527e-06,5.164862478603492e-06,2.684376185988406e-05,2.0278505234198087e-05,0.00020293950166214787,3.6109267802876774e-05,6.0016341775567445e-05,2.281548439702105e-06,4.369400240864494e-05,0.0057985439722187835,0.0007939601836103163,0.00017502394684638375,3.093775934790561e-05,0.017488129150176702,1.0793333368459926e-05,0.08851980666626956,0.08184795886449385,1.6385508309879553e-06,3.098655461496194e-05,2.687469352985036e-05,0.00014652113044305964,4.1133874722833074e-05,1.454374494493777e-05,3.6468867226028648e-06,1.7852110376887593e-05,5.6419039552137405e-06,2.9318404376911262e-05,7.70600651484802e-06
1,95000,False,19,cd202_00000,2025-08-17_14-39-36,1755441576,9.166967153549194,188.03280878067017,422150,intrinsic-attention2,10.156.0.3,188.03280878067017,19,5.3211582865576945,1.875138469784114e-05,5.320879108728074,4.927256612282571,0.3915891698013027,0.0013922398254426318,0.08749107216062839,100.0,4.69038907392412e-05,58.39957283728932,7.905206578851967e-05,22.5,58.39957283728932,950,100,1.65,5000,-19.5,0.0003248980065109208,4.921780341134701,95000,50,18.0,100,883.4721856219851,1,0,0,0,0,0,56.800000000000004,81.29999999999998,5000,1.65,0.00010700566977371529,95000,95000,0.00032215937230244617,5000,1.65,22337,20254,5000.0,0,3933950,5050.0,384826,207050,1113819.6404153043,108995.98770062943,108978.20153515926,0.36915657,19.0,22337,0.62211597,6.210854621713224e-07,20254,0.41379875,0.001989699,-0.03815058,0.43500495,1.0,494.0,0.000631317558363,384826,33.573532,0.24710774,0.0034828119666,109007.8252572692,4.965766001307861e-05,8.480268048464902e-05,21.5,950,100,0.0014195409517481345,100.0,58.39957283728932,1.3,5000,58.39957283728932,-22.5,5.267111316445524,100000,100,19.0,0.0892395812504401,50,0.1962409352182979,0.00034342627727242147,5000,0.00011492636550461697,5000,1.3,95000,95000,1.3,7.539861241241178e-06,2.885003036847888e-05,5.183362858728304e-06,3.5486491902236016e-06,1.7332533244293722e-05,1.4122703390421908e-05,0.00014398677096929692,2.676178218926509e-05,4.091046746417725e-05,1.5561463348901719e-06,3.088971052556642e-05,0.0057855013425512315,0.000790849791857912,0.0001748008173761982,3.0887421707079085e-05,0.01742120799868737,1.0743740118117372e-05,0.08817017179956237,0.08345517851582399,1.713269564744859e-06,3.2985844091294084e-05,2.768728436316979e-05,0.00015476102138031546,4.3489770264085204e-05,1.5371624039059392e-05,3.858779953742806e-06,1.8293912990945092e-05,6.0156113977793e-06,3.0163067905976878e-05,7.869574139921771e-06
1,100000,True,20,cd202_00000,2025-08-17_14-39-45,1755441585,9.28379774093628,197.31660652160645,422150,intrinsic-attention2,10.156.0.3,197.31660652160645,20,5.321089169442105,1.8693880862934306e-05,5.320808717400857,4.926912148979809,0.3918642577132832,0.0013907103271410342,0.08759713545019622,100.0,6.491446381820027e-05,58.39957283728932,0.00011948565071373883,21.5,58.39957283728932,1000,100,2.18,5000,-19.5,0.0003248980065109208,4.921432521933241,100000,50,19.0,100,874.6587140221174,1,0,0,0,0,0,60.17142857142857,81.29999999999998,5000,2.18,0.00015842693612146477,100000,100000,0.00046847943556399047,5000,2.18,22337,20254,5000.0,0,4141000,5050.0,405080,207050,1108868.7842200291,108509.84296397064,108492.84591442732,0.27158526,20.0,22337,0.6328363,3.105427310856612e-07,20254,0.40089098,0.0022600396,-0.018785955,0.5197062,1.0,494.0,0.000631317558363,405080,34.296482,0.25746927,0.0034828119666,108520.68874520273,6.50775003386995e-05,0.00016310970809359853,21.5,1000,100,0.0014070488123304773,100.0,58.39957283728932,2.1,5000,58.39957283728932,-18.5,5.253905258421095,105000,100,20.0,0.08314665309051633,50,0.1962729932961645,0.0005136719960573741,5000,0.0001624147496515181,5000,2.1,100000,100000,2.1,1.0395671343723182e-05,4.110131938081691e-05,7.973506342083496e-06,5.359791099007215e-06,2.4588411256587506e-05,2.0673756110362848e-05,0.00020581048261439906,3.667388825555176e-05,6.054327587909329e-05,2.377756927619138e-06,4.50593637475852e-05,0.005808263959135957,0.0007881050540093234,0.00017486278922422592,3.0893237604472905e-05,0.01740325470863937,1.0745692665129182e-05,0.08826017376153698,0.08339481978068541,2.417006068109296e-06,4.546921279694385e-05,6.696650969501396e-05,0.00021724785713396193,6.225406506949479e-05,2.211586199500553e-05,5.559598611915838e-06,2.444189590285832e-05,8.560791359191594e-06,4.1911111857858356e-05,1.0140429338528962e-05
