num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/sample,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/env_reset_timer,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/mean_kl_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_entropy_coeff,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_explained_var,learners/default_policy/policy_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_step_timer,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_episodes,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_mean,evaluation/env_runners/sample,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_max,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env
1,55000,False,11,c9d03_00000,2025-08-17_14-31-48,1755441108,8.100718975067139,74.98116445541382,407774,intrinsic-attention2,10.156.0.3,74.98116445541382,11,3.7486607310210687,1.558227546095914e-05,3.7484483810581235,3.4634156520813066,0.28310853922232393,0.0010854392012565697,3.4566041576931528,27.168093332126602,0.05088579236966325,100,10.0,8.348306823720297e-05,50,18.5,-16.5,27.168093332126602,55000,50.0,5000,1100,50,0.11,0.000254087004577741,4.835168540812137e-05,1408.8555418388198,1,0,0,0,0,0,67.67272727272727,48.699999999999996,5000,0.00033607252452197715,5000,55000,0.0001110944617835721,0.11,55000,0.11,2356200,5100.0,228228,20748,5000.0,0,22337,214200,1328308.0108280526,128723.27343935234,128714.78168089977,0.0030675195,0.000631317558363,0.674402,20748,22337,0.0034828119666,0.4301902,-0.025477767,-0.0067052376,80.53003,494.0,0.40746906,228228,0.2739753,0.00015899787831585854,1.0,11.0,128755.85286101735,-17.5,6.487531603071105e-05,0.001586354544157487,0.04599042562011164,2500,50,550,0.00012109184002491312,50,57500,50,11.0,27.168093332126602,50.0,1.2,2.4945477999189922,27.168093332126602,18.5,0.12391608149325264,0.00016085037065393065,0.000483057362452363,27500,2500,1.2,1.2,27500,2500,4.327269673512409e-05,0.00014877594844535963,3.2795138870369556e-05,2.7746196360497037e-05,1.4797863555593923e-05,1.6837211598125672e-06,7.636646791015872e-06,1.7812265504343847e-05,5.471452588001351e-06,3.6689358408744037e-06,2.9406548712191233e-05,0.007597508493953427,0.05450188143369632,0.048878846479977575,0.0008329641487993108,2.5732102462777036e-05,6.73470508697696e-06,0.011628879656126263,0.00016026695000133457,1.0531139496715643e-05,3.9734673418535104e-05,7.930596106774458e-06,2.4718774517538544e-05,5.376988539735331e-06,2.1305860951968006e-05,3.72490479864094e-05,6.376851120358449e-05,2.3793791705157703e-06,0.00020585753934895343,4.69827019228628e-05
1,60000,False,12,c9d03_00000,2025-08-17_14-31-56,1755441116,7.260915279388428,82.24207973480225,407774,intrinsic-attention2,10.156.0.3,82.24207973480225,12,3.756961935250925,1.5578712742324455e-05,3.7567476487376315,3.470305890880505,0.284513827820089,0.0010875409991378886,3.463473957976296,27.168093332126602,0.039831469139753606,100,11.0,0.00013308103211671213,50,18.5,-17.5,27.168093332126602,60000,50.0,5000,1200,50,1.5,0.000254087004577741,6.727318070317908e-05,1396.2979731059054,1,0,0,0,0,0,66.96363636363635,47.936363636363645,5000,0.0005015273917204566,5000,60000,0.00016574913590323517,1.5,60000,1.5,2570400,5100.0,248976,20748,5000.0,0,22337,214200,1311626.9641993959,127104.69605955425,127096.45814290113,0.0019573201,0.000631317558363,0.66726923,20748,22337,0.0034828119666,0.18645717,-0.020039558,0.00580978,66.13403,494.0,0.4082809,248976,0.28707844,7.949893915792927e-05,1.0,12.0,127135.2931783919,-19.5,6.160155844431051e-05,0.0015723878087061972,0.04991462917969329,2500,50,600,0.00011765354654346427,50,62500,50,12.0,27.168093332126602,50.0,0.0,2.496230456979675,27.168093332126602,18.5,0.12459562551823818,0.00016157636660700823,0.000461052724835052,30000,2500,0.0,0.0,30000,2500,6.543986816502503e-05,0.00022230217321012798,4.854096679738217e-05,3.822336139959176e-05,2.199966503553245e-05,2.583552330526384e-06,1.0454167527891536e-05,2.5499232212568155e-05,8.584286444913912e-06,5.65919881472033e-06,4.28146537787428e-05,0.007646570078938049,0.05482037484934864,0.04915700978523384,0.0008377524973312817,2.5750281498674057e-05,6.757908056211465e-06,0.011656006479678956,0.0001605467804292089,1.0054479742023894e-05,3.756276330160804e-05,8.023894679448646e-06,2.4386316757873556e-05,5.7944306573504985e-06,2.0613237301153642e-05,3.552498619667728e-05,5.8417261791832854e-05,2.4780631285470458e-06,0.00019439019985867753,4.572852843321793e-05
1,65000,False,13,c9d03_00000,2025-08-17_14-32-03,1755441123,7.436011552810669,89.67809128761292,407774,intrinsic-attention2,10.156.0.3,89.67809128761292,13,3.774461698868521,1.55470356984626e-05,3.774246072440348,3.485631420881618,0.28668724409193075,0.0010866786391969844,3.4788153455465363,27.168093332126602,0.04806863106088713,100,12.0,8.716997834629869e-05,50,17.5,-18.5,27.168093332126602,65000,50.0,5000,1300,50,1.61,0.000254087004577741,5.032544265876976e-05,1383.009668358707,1,0,0,0,0,0,66.6,47.910000000000004,5000,0.0003557623652414246,5000,65000,0.00011916466903907716,1.61,65000,1.61,2784600,5100.0,269724,20748,5000.0,0,22337,214200,1305523.7843514085,126511.00263990686,126503.0498682474,0.0063535436,0.000631317558363,0.6356965,20748,22337,0.0034828119666,0.35021922,-0.018654227,-0.06582365,66.26188,494.0,0.40531123,269724,0.21349245,3.9749469578964636e-05,1.0,13.0,126539.49068130192,-19.5,6.756814084643536e-05,0.0015581588007037058,0.04401238674923661,2500,50,650,0.00013756911979881798,50,67500,50,13.0,27.168093332126602,50.0,0.6,2.4903862745999987,27.168093332126602,18.5,0.12665754448310845,0.00016966801571541247,0.0005098180050776487,32500,2500,0.6,0.6,32500,2500,4.5475936435365754e-05,0.00015585947668024714,3.484521078483417e-05,2.8970411937794177e-05,1.599053791009261e-05,1.8093293811607918e-06,8.142586170039574e-06,1.909990320311652e-05,5.896889584286207e-06,3.897954906225064e-06,3.0870831546593804e-05,0.00764128607818972,0.05481525295090144,0.051249989587293,0.0008369964823705099,2.5715248654736894e-05,6.7519390198623616e-06,0.011635627034903354,0.00016060046262744108,1.05477228393208e-05,4.18325426184033e-05,8.948191889795279e-06,2.5551478529865964e-05,5.906809401697112e-06,2.2483032168997587e-05,3.7975090264168564e-05,6.725534904939577e-05,2.5472181907887436e-06,0.00022368927809776642,5.006165354597917e-05
1,70000,False,14,c9d03_00000,2025-08-17_14-32-10,1755441130,6.412942409515381,96.0910336971283,407774,intrinsic-attention2,10.156.0.3,96.0910336971283,14,3.7815652145597443,1.550449533408856e-05,3.781348473156014,3.4913396840827704,0.2880783108309632,0.0010880428528056256,3.4845028271810405,27.168093332126602,0.03887040631001582,100,13.0,0.00013396802388341593,50,16.5,-20.5,27.168093332126602,70000,50.0,5000,1400,50,1.96,0.000254087004577741,6.796087838086822e-05,1369.4801789529974,1,0,0,0,0,0,72.54444444444444,47.900000000000006,5000,0.0005045424523432819,5000,70000,0.00016769834073875718,1.96,70000,1.96,2998800,5100.0,290472,20748,5000.0,0,22337,214200,1292082.0196678697,125205.95155339746,125198.45109984533,0.0014479478,0.000631317558363,0.635526,20748,22337,0.0034828119666,0.09620937,-0.029005766,0.010860236,63.872547,494.0,0.4006738,290472,0.2869553,1.9874734789482318e-05,1.0,14.0,125232.36064394508,-19.5,5.0354906677371175e-05,0.001544631632589043,0.03678946474916302,2500,50,700,8.798062516791025e-05,50,72500,50,14.0,27.168093332126602,50.0,2.2,2.4846163195540143,27.168093332126602,18.5,0.12748338042831744,0.00011431715898812613,0.0003502724716937791,35000,2500,2.2,2.2,35000,2500,6.577526645991228e-05,0.00022266157268733484,4.957412713179061e-05,3.823689825162777e-05,2.2000002664070603e-05,2.6432188176007305e-06,1.072306896858188e-05,2.581131190430998e-05,8.722683232469345e-06,5.81316356574206e-06,4.278317239057931e-05,0.007691420497350138,0.055248598351289584,0.05153024660150668,0.0008385283075824604,2.5733326145167675e-05,6.775779609369624e-06,0.011694337244559946,0.0001609661579679829,8.06601268393888e-06,3.060620357970172e-05,5.776408273948369e-06,1.8344418159919918e-05,3.578741877915051e-06,1.5573253512069276e-05,2.825980836632315e-05,4.424093100490247e-05,1.7078050130809857e-06,0.00015642920160322245,3.396171766883688e-05
1,75000,False,15,c9d03_00000,2025-08-17_14-32-19,1755441139,9.477813005447388,105.56884670257568,407774,intrinsic-attention2,10.156.0.3,105.56884670257568,15,3.8193849735341665,1.5481350395569117e-05,3.819166701994491,3.5270004525518965,0.29022576068268396,0.001095378244296237,3.5201406090391365,27.168093332126602,0.06653906399922561,100,14.0,0.0001434041365377171,50,18.5,-15.5,27.168093332126602,75000,50.0,5000,1500,50,1.91,0.000254087004577741,7.14542674080706e-05,1355.171361093418,1,0,0,0,0,0,87.56428571428572,52.56428571428571,5000,0.0005514762497959643,5000,75000,0.0001773638835450915,1.91,75000,1.91,3213000,5100.0,311220,20748,5000.0,0,22337,214200,1270562.805474996,123115.50607888252,123108.50772281576,0.006813582,0.000631317558363,0.6280206,20748,22337,0.0034828119666,0.25099188,-0.023327231,0.013602425,69.42206,494.0,0.40890032,311220,0.29543787,9.937367394741159e-06,1.0,15.0,123140.67063222583,-19.5,4.574232834622197e-05,0.0015311800962951167,0.036674960898963035,2500,50,750,7.861411458544098e-05,50,77500,50,15.0,27.168093332126602,50.0,1.6,2.47875196499842,27.168093332126602,18.5,0.1283350432239923,0.00010700736223131137,0.00032110825354481623,37500,2500,1.6,1.6,37500,2500,6.962255595180244e-05,0.00024279977074126837,5.047398577221046e-05,3.969472068111185e-05,2.2819678895137088e-05,6.354650567156817e-06,1.160837129707965e-05,2.7218829771660744e-05,9.21498214332575e-06,6.2242966822663236e-06,4.4539222511461156e-05,0.007737173802380885,0.0557142341878654,0.051806529635465344,0.0008452011244682426,2.5799852887561765e-05,6.818281820480415e-06,0.011749021362167997,0.0001613689363335501,7.463420247188143e-06,2.800309850312482e-05,5.3156700407217385e-06,1.676810993191015e-05,3.488603879604999e-06,1.388135538666007e-05,2.587337703353305e-05,4.026524123799845e-05,1.566862001159402e-06,0.00014259673606477834,3.13845325834467e-05
1,80000,False,16,c9d03_00000,2025-08-17_14-32-26,1755441146,7.111265420913696,112.68011212348938,407774,intrinsic-attention2,10.156.0.3,112.68011212348938,16,3.8238571082888377,1.543011684213233e-05,3.8236381130745594,3.52935643884632,0.29234226918586337,0.0010941220017888617,3.52251110118873,27.168093332126602,0.03615151565914857,100,15.0,8.680836866363075e-05,50,17.5,-18.5,27.168093332126602,80000,50.0,5000,1600,50,2.87,0.000254087004577741,4.954535572318493e-05,1340.8847986597582,1,0,0,0,0,0,78.64,54.44000000000001,5000,0.0003485677066913558,5000,80000,0.0001133816280603278,2.87,80000,2.87,3427200,5100.0,331968,20748,5000.0,0,22337,214200,1272043.826838956,123256.26526636342,123249.56006023806,0.0058509223,0.000631317558363,0.54775816,20748,22337,0.0034828119666,0.08061888,-0.023065448,-0.04507504,56.55118,494.0,0.3918106,331968,0.2251693,4.9686836973705795e-06,1.0,16.0,123279.39972894738,-19.5,7.367907815612396e-05,0.0015177568453643285,0.045512310439371505,2500,50,800,0.0003058786952841532,50,82500,50,16.0,27.168093332126602,50.0,1.4,2.4822203295884973,27.168093332126602,18.5,0.1304706928617415,0.0002785038067029786,0.0007111200804967235,40000,2500,1.4,1.4,40000,2500,4.46908937719159e-05,0.0001580982896614986,3.3150920117007325e-05,2.7980344254421285e-05,1.5068156723038708e-05,1.7716463003655787e-06,7.702021551370594e-06,1.8642030658555154e-05,5.6140687673419515e-06,3.664792876788675e-06,3.0645505639523384e-05,0.007730786014347553,0.05569825120598691,0.053968812709160305,0.0008447609932050557,2.5762954412436125e-05,6.804999012857671e-06,0.01174507704849512,0.00016136801696300384,1.1288571591129853e-05,4.645299191107965e-05,8.91001517318721e-06,2.7217363811433034e-05,5.6631049086501635e-06,2.3649673212358862e-05,4.054048709592329e-05,6.858291799793552e-05,3.0374751699637903e-06,0.00032071822044958426,5.593764942497106e-05
1,85000,False,17,c9d03_00000,2025-08-17_14-32-39,1755441159,12.982525110244751,125.66263723373413,407774,intrinsic-attention2,10.156.0.3,125.66263723373413,17,3.866080743855922,1.542794561556377e-05,3.8658601041338554,3.5663016782578487,0.29761506798392967,0.0010960690517646825,3.5593380454267938,27.168093332126602,0.06917578483029502,100,16.0,0.00027681105630843504,50,19.5,-15.5,27.168093332126602,85000,50.0,5000,1700,50,3.74,0.000254087004577741,7.351891229192466e-05,1325.8183448739558,1,0,0,0,0,0,99.98333333333332,63.61666666666666,5000,0.000761622878135363,5000,85000,0.0002321900855329149,3.74,85000,3.74,3641400,5100.0,352716,20748,5000.0,0,22337,214200,1245851.4804763435,120726.79823470526,120730.03882971877,0.0042525455,0.000631317558363,0.5400424,20748,22337,0.0034828119666,0.2529577,-0.015237212,-0.057803847,44.57543,494.0,0.38912353,352716,0.21060088,2.4843418486852897e-06,1.0,17.0,120747.78022870868,-19.5,8.80728775754099e-05,0.001504414017016236,0.07428505690899329,2500,50,850,0.00015265880430463162,50,87500,50,17.0,27.168093332126602,50.0,0.8,2.5064371839926047,27.168093332126602,16.5,0.1326953574631454,0.00018283074615030578,0.0007221170807400134,42500,2500,0.8,0.8,42500,2500,0.00010720603043408374,0.00034349547799445465,7.441222590897124e-05,5.821364431633188e-05,3.2061050951350225e-05,2.5886492056085586e-06,1.076211678737321e-05,2.750611446654639e-05,1.1262306387510989e-05,5.948930057040583e-06,4.346371642009449e-05,0.007777878484154808,0.056944799303831596,0.054824168672091264,0.0008464556732481975,2.5780134877016427e-05,6.8345590500255635e-06,0.011816785697979825,0.0001617114067011769,1.3089915413033068e-05,5.595990598993885e-05,9.346839110082103e-06,2.671935054972577e-05,5.4406765359728245e-06,2.573816345543776e-05,9.730166637870597e-05,7.212162846893024e-05,2.852491761972556e-06,0.00024883767128492155,0.00012684150005758173
1,90000,False,18,c9d03_00000,2025-08-17_14-32-53,1755441173,14.214050054550171,139.8766872882843,407774,intrinsic-attention2,10.156.0.3,139.8766872882843,18,3.9247095681273723,1.543723623493683e-05,3.9244868339724843,3.622818604785309,0.2997132852641322,0.0011052529612316684,3.615828767792461,27.168093332126602,0.0882458948403655,100,17.0,0.00015514561535025267,50,18.5,-15.5,27.168093332126602,90000,50.0,5000,1800,50,3.67,0.000254087004577741,7.386462737357633e-05,1309.7378853005737,1,0,0,0,0,0,99.98499999999999,78.025,5000,0.0005661603409781986,5000,90000,0.00019212598400060655,3.67,90000,3.67,3855600,5100.0,373464,20748,5000.0,0,22337,214200,1225151.5603665856,118719.850559769,118724.41369916464,0.0022312715,0.000631317558363,0.5215717,20748,22337,0.0034828119666,0.1295429,-0.02795732,-0.034112476,57.250042,494.0,0.39837867,373464,0.24078521,1.2421709243426449e-06,1.0,18.0,118738.90316527127,-19.5,0.0003185846786946468,0.0015124292468422637,0.08963343503855867,2500,50,900,0.0003977217444131013,50,92500,50,18.0,27.168093332126602,50.0,-0.4,2.525540750372586,27.168093332126602,14.5,0.1336703529485703,0.00023764690608883089,0.0012215414428640443,45000,2500,-0.4,-0.4,45000,2500,7.063120420024662e-05,0.0002653905083022309,5.515915169014896e-05,4.150718551762814e-05,2.3456941771596875e-05,2.7243103031217124e-06,1.1076000841905996e-05,2.718827726043079e-05,8.895106737819802e-06,5.5298372412741616e-06,4.484136874867308e-05,0.007829424879336702,0.05746826113079275,0.05514790901544609,0.0008539583163856351,2.577322353525599e-05,6.859953404966793e-06,0.011883226471079337,0.00016206508266972214,1.141164755521015e-05,7.615146693175823e-05,8.960821891234447e-06,5.622254340627998e-05,5.358484149679051e-06,5.0919035344001656e-05,6.478760021101303e-05,0.00015646160898456546,2.6637697050474293e-05,0.0005916337825022733,8.735630042625346e-05
1,95000,False,19,c9d03_00000,2025-08-17_14-33-07,1755441187,13.226696252822876,153.10338354110718,407774,intrinsic-attention2,10.156.0.3,153.10338354110718,19,3.982856215416115,1.5429463941134293e-05,3.982631676622715,3.676154820467478,0.3045156456014502,0.0011088338316067121,3.6691477780745023,27.168093332126602,0.08578843020033673,100,18.0,0.00015802212977414438,50,18.5,-14.5,27.168093332126602,95000,50.0,5000,1900,50,2.52,0.000254087004577741,0.00010514733986159725,1292.8443848202432,1,0,0,0,0,0,99.99473684210527,91.15263157894738,5000,0.0006684056986358028,5000,95000,0.00018584363680241485,2.52,95000,2.52,4069800,5100.0,394212,20748,5000.0,0,22337,214200,1208086.3010982403,117064.19811209956,117068.53039710132,0.0036627972,0.000631317558363,0.52716756,20748,22337,0.0034828119666,0.22279958,-0.02131486,-0.0331076,57.919483,494.0,0.40211073,394212,0.24436286,6.210854621713224e-07,1.0,19.0,117081.74647506943,-19.5,7.201346593949263e-05,0.0014992745143360038,0.0759673891593411,2500,50,950,0.00015405200012844555,50,97500,50,19.0,27.168093332126602,50.0,0.0,2.534852585008898,27.168093332126602,18.5,0.13763160355905368,0.00018848234191907602,0.0006238439868190582,47500,2500,0.0,0.0,47500,2500,7.65303232804403e-05,0.00029795733115980743,5.7475945090649974e-05,4.0529475674327595e-05,3.549327960227893e-05,2.7908765479810196e-06,1.1656672443291044e-05,3.030738812441583e-05,1.0904493798632317e-05,1.312679035727139e-05,4.623074058565345e-05,0.007876119720506827,0.05798283677937473,0.05848321673532675,0.0008595956732433494,2.579116132679809e-05,6.876183824183432e-06,0.011940505586356103,0.00016240865183437546,1.2418331611542781e-05,4.850885036851111e-05,8.80871313607228e-06,3.0324600142319368e-05,6.9618708275968986e-06,2.3254930873866655e-05,4.026425580491718e-05,0.00010912204222695233,2.5559285616127742e-06,0.0002833426828049889,5.481342427572205e-05
1,100000,True,20,c9d03_00000,2025-08-17_14-33-16,1755441196,9.57257604598999,162.67595958709717,407774,intrinsic-attention2,10.156.0.3,162.67595958709717,20,4.009958241221896,1.541187930660397e-05,4.009732054806431,3.701123729142835,0.30664018683543415,0.0011126677933241493,3.6940911947237836,27.168093332126602,0.059244739139976445,100,19.0,0.00014429671981464002,50,16.5,-17.5,27.168093332126602,100000,50.0,5000,2000,50,4.49,0.000254087004577741,7.226341310440083e-05,1275.5603951651747,1,0,0,0,0,0,99.6857142857143,94.26428571428572,5000,0.0006074082010316734,5000,100000,0.0002036244368659702,4.49,100000,4.49,4284000,5100.0,414960,20748,5000.0,0,22337,214200,1191455.1134364412,115451.12724498645,115454.6543673809,0.008596622,0.000631317558363,0.46466777,20748,22337,0.0034828119666,0.22584268,-0.015329123,-0.062666334,51.679146,494.0,0.3862899,414960,0.20403261,6.210854621713224e-07,1.0,20.0,115467.15881997299,-19.5,6.78676026799163e-05,0.0014863133591672929,0.0605795755397412,2500,50,1000,0.00013227790456393705,50,102500,50,20.0,27.168093332126602,50.0,2.0,2.5378624637388763,27.168093332126602,18.5,0.13870723767345214,0.00016866388028634108,0.0005117283979682223,50000,2500,2.0,2.0,50000,2500,8.588182962278693e-05,0.0002773710842533978,5.441689589288209e-05,5.8324009266739176e-05,2.3689020439608617e-05,2.530261645055281e-06,1.7680579788773558e-05,3.525383197186061e-05,1.7069436820660544e-05,6.146720660797065e-06,4.904038452039131e-05,0.007969724633356767,0.05856299206157639,0.05881149512804164,0.0008645779264205263,2.5907559606761945e-05,6.92216194576829e-06,0.012006808460560561,0.00016276411531351788,1.0735170257638749e-05,4.267600812482644e-05,9.065251667063256e-06,2.663197248823054e-05,5.4586854350698156e-06,2.32409483184835e-05,3.861757394650922e-05,6.706637543726527e-05,2.4355661132022742e-06,0.00022695362769690355,5.151843694050272e-05
